Genotype,ID,Area,NormalizedArea
AMES13721,cq0005.00,5843,0.042075322
AMES13721,cq0005.00,5940,0.042773817
AMES13721,cq0005.00,6567,0.047288831
AMES13722,cq0006.00,2800,0.020162742
AMES13722,cq0006.00,2844,0.020479585
AMES13722,cq0006.00,3026,0.021790163
AMES13722,cq0006.00,3364,0.024224094
AMES13722,cq0006.00,3402,0.024497732
AMES13722,cq0006.00,3452,0.024857781
AMES13722,cq0006.00,3471,0.024994599
AMES13722,cq0006.00,3477,0.025037805
AMES13722,cq0006.00,3544,0.025520271
AMES13722,cq0006.00,3615,0.02603154
AMES13722,cq0006.00,3674,0.026456398
AMES13722,cq0006.00,3711,0.026722834
AMES13722,cq0006.00,3753,0.027025275
AMES13722,cq0006.00,3898,0.028069417
AMES13722,cq0006.00,3943,0.028393462
AMES13722,cq0006.00,4030,0.029019947
AMES13722,cq0006.00,4128,0.029725643
AMES13722,cq0006.00,4163,0.029977677
AMES13722,cq0006.00,4165,0.029992079
AMES13722,cq0006.00,4211,0.030323324
AMES13722,cq0006.00,4214,0.030344927
AMES13722,cq0006.00,4230,0.030460143
AMES13722,cq0006.00,4250,0.030604162
AMES13722,cq0006.00,4256,0.030647368
AMES13722,cq0006.00,4262,0.030690574
AMES13722,cq0006.00,4264,0.030704976
AMES13722,cq0006.00,4311,0.031043422
AMES13722,cq0006.00,4420,0.031828329
AMES13722,cq0006.00,4434,0.031929142
AMES13722,cq0006.00,4444,0.032001152
AMES13722,cq0006.00,4450,0.032044358
AMES13722,cq0006.00,4453,0.032065961
AMES13722,cq0006.00,4455,0.032080363
AMES13722,cq0006.00,4463,0.032137971
AMES13722,cq0006.00,4463,0.032137971
AMES13722,cq0006.00,4473,0.032209981
AMES13722,cq0006.00,4484,0.032289191
AMES13722,cq0006.00,4525,0.032584431
AMES13722,cq0006.00,4525,0.032584431
AMES13722,cq0006.00,4537,0.032670843
AMES13722,cq0006.00,4582,0.032994887
AMES13722,cq0006.00,4601,0.033131706
AMES13722,cq0006.00,4611,0.033203716
AMES13722,cq0006.00,4650,0.033484554
AMES13722,cq0006.00,4706,0.033887809
AMES13722,cq0006.00,4710,0.033916613
AMES13722,cq0006.00,4719,0.033981421
AMES13722,cq0006.00,4738,0.03411824
AMES13722,cq0006.00,4785,0.034456686
AMES13722,cq0006.00,4794,0.034521495
AMES13722,cq0006.00,4821,0.034715921
AMES13722,cq0006.00,4824,0.034737524
AMES13722,cq0006.00,4843,0.034874343
AMES13722,cq0006.00,4844,0.034881544
AMES13722,cq0006.00,4860,0.03499676
AMES13722,cq0006.00,4902,0.035299201
AMES13722,cq0006.00,4908,0.035342407
AMES13722,cq0006.00,4927,0.035479225
AMES13722,cq0006.00,4934,0.035529632
AMES13722,cq0006.00,4940,0.035572838
AMES13722,cq0006.00,4945,0.035608843
AMES13722,cq0006.00,4966,0.035760063
AMES13722,cq0006.00,4967,0.035767264
AMES13722,cq0006.00,4971,0.035796068
AMES13722,cq0006.00,4986,0.035904083
AMES13722,cq0006.00,4988,0.035918485
AMES13722,cq0006.00,4997,0.035983294
AMES13722,cq0006.00,5002,0.036019299
AMES13722,cq0006.00,5002,0.036019299
AMES13722,cq0006.00,5009,0.036069705
AMES13722,cq0006.00,5033,0.036242529
AMES13722,cq0006.00,5036,0.036264132
AMES13722,cq0006.00,5036,0.036264132
AMES13722,cq0006.00,5038,0.036278534
AMES13722,cq0006.00,5048,0.036350544
AMES13722,cq0006.00,5082,0.036595377
AMES13722,cq0006.00,5094,0.036681789
AMES13722,cq0006.00,5104,0.036753799
AMES13722,cq0006.00,5115,0.036833009
AMES13722,cq0006.00,5124,0.036897818
AMES13722,cq0006.00,5134,0.036969828
AMES13722,cq0006.00,5134,0.036969828
AMES13722,cq0006.00,5177,0.03727947
AMES13722,cq0006.00,5185,0.037337078
AMES13722,cq0006.00,5205,0.037481097
AMES13722,cq0006.00,5221,0.037596313
AMES13722,cq0006.00,5224,0.037617916
AMES13722,cq0006.00,5245,0.037769137
AMES13722,cq0006.00,5254,0.037833945
AMES13722,cq0006.00,5323,0.038330813
AMES13722,cq0006.00,5362,0.038611651
AMES13722,cq0006.00,5368,0.038654857
AMES13722,cq0006.00,5389,0.038806078
AMES13722,cq0006.00,5396,0.038856484
AMES13722,cq0006.00,5415,0.038993303
AMES13722,cq0006.00,5498,0.039590984
AMES13722,cq0006.00,5522,0.039763808
AMES13722,cq0006.00,5530,0.039821416
AMES13722,cq0006.00,5568,0.040095053
AMES13722,cq0006.00,5579,0.040174264
AMES13722,cq0006.00,5612,0.040411896
AMES13722,cq0006.00,5613,0.040419097
AMES13722,cq0006.00,5670,0.040829553
AMES13722,cq0006.00,5675,0.040865558
AMES13722,cq0006.00,5819,0.041902499
AMES13722,cq0006.00,5882,0.04235616
AMES13722,cq0006.00,5928,0.042687405
AMES13722,cq0006.00,6190,0.044574062
AMES13723,cq0007.00,2737,0.01970908
AMES13723,cq0007.00,3092,0.022265428
AMES13723,cq0007.00,3312,0.023849644
AMES13723,cq0007.00,3424,0.024656153
AMES13723,cq0007.00,3662,0.026369986
AMES13723,cq0007.00,3755,0.027039677
AMES13723,cq0007.00,3768,0.02713329
AMES13723,cq0007.00,3849,0.027716569
AMES13723,cq0007.00,4015,0.028911932
AMES13723,cq0007.00,4082,0.029394398
AMES13723,cq0007.00,4090,0.029452005
AMES13723,cq0007.00,4156,0.02992727
AMES13723,cq0007.00,4220,0.030388133
AMES13723,cq0007.00,4220,0.030388133
AMES13723,cq0007.00,4240,0.030532152
AMES13723,cq0007.00,4360,0.03139627
AMES13723,cq0007.00,4364,0.031425074
AMES13723,cq0007.00,4379,0.031533089
AMES13723,cq0007.00,4387,0.031590696
AMES13723,cq0007.00,4422,0.031842731
AMES13723,cq0007.00,4494,0.032361201
AMES13723,cq0007.00,4577,0.032958882
AMES13723,cq0007.00,4613,0.033218118
AMES13723,cq0007.00,4624,0.033297328
AMES13723,cq0007.00,4627,0.033318931
AMES13723,cq0007.00,4655,0.033520559
AMES13723,cq0007.00,4661,0.033563765
AMES13723,cq0007.00,4747,0.034183049
AMES13723,cq0007.00,4758,0.03426226
AMES13723,cq0007.00,4764,0.034305466
AMES13723,cq0007.00,4800,0.034564701
AMES13723,cq0007.00,4807,0.034615108
AMES13723,cq0007.00,4825,0.034744725
AMES13723,cq0007.00,4834,0.034809534
AMES13723,cq0007.00,4931,0.035508029
AMES13723,cq0007.00,4939,0.035565637
AMES13723,cq0007.00,4947,0.035623245
AMES13723,cq0007.00,4996,0.035976093
AMES13723,cq0007.00,5064,0.036465759
AMES13723,cq0007.00,5077,0.036559372
AMES13723,cq0007.00,5092,0.036667387
AMES13723,cq0007.00,5098,0.036710593
AMES13723,cq0007.00,5101,0.036732196
AMES13723,cq0007.00,5108,0.036782602
AMES13723,cq0007.00,5135,0.036977029
AMES13723,cq0007.00,5144,0.037041838
AMES13723,cq0007.00,5145,0.037049039
AMES13723,cq0007.00,5191,0.037380284
AMES13723,cq0007.00,5202,0.037459494
AMES13723,cq0007.00,5241,0.037740333
AMES13723,cq0007.00,5245,0.037769137
AMES13723,cq0007.00,5272,0.037963563
AMES13723,cq0007.00,5287,0.038071578
AMES13723,cq0007.00,5299,0.038157989
AMES13723,cq0007.00,5304,0.038193994
AMES13723,cq0007.00,5338,0.038438828
AMES13723,cq0007.00,5408,0.038942896
AMES13723,cq0007.00,5409,0.038950097
AMES13723,cq0007.00,5437,0.039151725
AMES13723,cq0007.00,5439,0.039166127
AMES13723,cq0007.00,5496,0.039576582
AMES13723,cq0007.00,5525,0.039785411
AMES13723,cq0007.00,5547,0.039943832
AMES13723,cq0007.00,5549,0.039958234
AMES13723,cq0007.00,5569,0.040102254
AMES13723,cq0007.00,5571,0.040116656
AMES13723,cq0007.00,5594,0.040282278
AMES13723,cq0007.00,5631,0.040548715
AMES13723,cq0007.00,5660,0.040757543
AMES13723,cq0007.00,5670,0.040829553
AMES13723,cq0007.00,5706,0.041088788
AMES13723,cq0007.00,5749,0.04139843
AMES13723,cq0007.00,5800,0.04176568
AMES13723,cq0007.00,5813,0.041859293
AMES13723,cq0007.00,5827,0.041960107
AMES13723,cq0007.00,5866,0.042240945
AMES13723,cq0007.00,5898,0.042471376
AMES13723,cq0007.00,6182,0.044516454
AMES13724,cq0008.00,2030,0.014617988
AMES13724,cq0008.00,2039,0.014682797
AMES13724,cq0008.00,2382,0.017152733
AMES13724,cq0008.00,2406,0.017325556
AMES13724,cq0008.00,2537,0.018268885
AMES13724,cq0008.00,2618,0.018852164
AMES13724,cq0008.00,2623,0.018888169
AMES13724,cq0008.00,2686,0.01934183
AMES13724,cq0008.00,2689,0.019363433
AMES13724,cq0008.00,2746,0.019773889
AMES13724,cq0008.00,2899,0.020875639
AMES13724,cq0008.00,3003,0.021624541
AMES13724,cq0008.00,3101,0.022330237
AMES13724,cq0008.00,3119,0.022459855
AMES13724,cq0008.00,3126,0.022510261
AMES13724,cq0008.00,3166,0.022798301
AMES13724,cq0008.00,3221,0.023194354
AMES13724,cq0008.00,3247,0.02338158
AMES13724,cq0008.00,3261,0.023482394
AMES13724,cq0008.00,3308,0.02382084
AMES13724,cq0008.00,3320,0.023907251
AMES13724,cq0008.00,3330,0.023979261
AMES13724,cq0008.00,3372,0.024281702
AMES13724,cq0008.00,3405,0.024519335
AMES13724,cq0008.00,3421,0.02463455
AMES13724,cq0008.00,3429,0.024692158
AMES13724,cq0008.00,3458,0.024900987
AMES13724,cq0008.00,3477,0.025037805
AMES13724,cq0008.00,3487,0.025109815
AMES13724,cq0008.00,3505,0.025239433
AMES13724,cq0008.00,3545,0.025527472
AMES13724,cq0008.00,3599,0.025916325
AMES13724,cq0008.00,3607,0.025973932
AMES13724,cq0008.00,3636,0.026182761
AMES13724,cq0008.00,3648,0.026269173
AMES13724,cq0008.00,3659,0.026348383
AMES13724,cq0008.00,3659,0.026348383
AMES13724,cq0008.00,3719,0.026780442
AMES13724,cq0008.00,3746,0.026974869
AMES13724,cq0008.00,3765,0.027111687
AMES13724,cq0008.00,3780,0.027219702
AMES13724,cq0008.00,3781,0.027226903
AMES13724,cq0008.00,3787,0.027270109
AMES13724,cq0008.00,3812,0.027450133
AMES13724,cq0008.00,3818,0.027493339
AMES13724,cq0008.00,3837,0.027630158
AMES13724,cq0008.00,3872,0.027882192
AMES13724,cq0008.00,3882,0.027954202
AMES13724,cq0008.00,3890,0.02801181
AMES13724,cq0008.00,3893,0.028033413
AMES13724,cq0008.00,3904,0.028112623
AMES13724,cq0008.00,3906,0.028127025
AMES13724,cq0008.00,3920,0.028227839
AMES13724,cq0008.00,3922,0.028242241
AMES13724,cq0008.00,3951,0.028451069
AMES13724,cq0008.00,3961,0.028523079
AMES13724,cq0008.00,3966,0.028559084
AMES13724,cq0008.00,3983,0.028681501
AMES13724,cq0008.00,3989,0.028724707
AMES13724,cq0008.00,4092,0.029466407
AMES13724,cq0008.00,4104,0.029552819
AMES13724,cq0008.00,4142,0.029826456
AMES13724,cq0008.00,4170,0.030028084
AMES13724,cq0008.00,4171,0.030035285
AMES13724,cq0008.00,4174,0.030056888
AMES13724,cq0008.00,4175,0.030064089
AMES13724,cq0008.00,4218,0.030373731
AMES13724,cq0008.00,4220,0.030388133
AMES13724,cq0008.00,4231,0.030467344
AMES13724,cq0008.00,4232,0.030474545
AMES13724,cq0008.00,4238,0.03051775
AMES13724,cq0008.00,4241,0.030539353
AMES13724,cq0008.00,4244,0.030560956
AMES13724,cq0008.00,4248,0.03058976
AMES13724,cq0008.00,4254,0.030632966
AMES13724,cq0008.00,4258,0.03066177
AMES13724,cq0008.00,4261,0.030683373
AMES13724,cq0008.00,4261,0.030683373
AMES13724,cq0008.00,4269,0.030740981
AMES13724,cq0008.00,4272,0.030762584
AMES13724,cq0008.00,4297,0.030942608
AMES13724,cq0008.00,4305,0.031000216
AMES13724,cq0008.00,4319,0.03110103
AMES13724,cq0008.00,4331,0.031187441
AMES13724,cq0008.00,4334,0.031209044
AMES13724,cq0008.00,4336,0.031223446
AMES13724,cq0008.00,4341,0.031259451
AMES13724,cq0008.00,4358,0.031381868
AMES13724,cq0008.00,4366,0.031439476
AMES13724,cq0008.00,4394,0.031641103
AMES13724,cq0008.00,4423,0.031849932
AMES13724,cq0008.00,4436,0.031943544
AMES13724,cq0008.00,4452,0.03205876
AMES13724,cq0008.00,4480,0.032260387
AMES13724,cq0008.00,4488,0.032317995
AMES13724,cq0008.00,4492,0.032346799
AMES13724,cq0008.00,4569,0.032901275
AMES13724,cq0008.00,4574,0.032937279
AMES13724,cq0008.00,4591,0.033059696
AMES13724,cq0008.00,4603,0.033146108
AMES13724,cq0008.00,4617,0.033246922
AMES13724,cq0008.00,4674,0.033657377
AMES13724,cq0008.00,4727,0.034039029
AMES13724,cq0008.00,4739,0.034125441
AMES13724,cq0008.00,4746,0.034175848
AMES13724,cq0008.00,4783,0.034442284
AMES13724,cq0008.00,4889,0.035205588
AMES13724,cq0008.00,4924,0.035457622
AMES13724,cq0008.00,4932,0.03551523
AMES13724,cq0008.00,4975,0.035824872
AMES13724,cq0008.00,4995,0.035968892
AMES13724,cq0008.00,5261,0.037884352
AMES13724,cq0008.00,5361,0.03860445
AMES13724,cq0008.00,5849,0.042118528
AMES13724,cq0008.00,6225,0.044826096
AMES13724,cq0008.00,6442,0.046388709
AMES13725,cq0009.00,2008,0.014459567
AMES13725,cq0009.00,2249,0.016195003
AMES13725,cq0009.00,2550,0.018362497
AMES13725,cq0009.00,2599,0.018715345
AMES13725,cq0009.00,2875,0.020702816
AMES13725,cq0009.00,2880,0.02073882
AMES13725,cq0009.00,2984,0.021487722
AMES13725,cq0009.00,3062,0.022049399
AMES13725,cq0009.00,3118,0.022452654
AMES13725,cq0009.00,3127,0.022517462
AMES13725,cq0009.00,3170,0.022827104
AMES13725,cq0009.00,3234,0.023287967
AMES13725,cq0009.00,3246,0.023374379
AMES13725,cq0009.00,3373,0.024288903
AMES13725,cq0009.00,3388,0.024396918
AMES13725,cq0009.00,3399,0.024476129
AMES13725,cq0009.00,3403,0.024504933
AMES13725,cq0009.00,3404,0.024512134
AMES13725,cq0009.00,3443,0.024792972
AMES13725,cq0009.00,3471,0.024994599
AMES13725,cq0009.00,3533,0.02544106
AMES13725,cq0009.00,3615,0.02603154
AMES13725,cq0009.00,3697,0.026622021
AMES13725,cq0009.00,3716,0.026758839
AMES13725,cq0009.00,3740,0.026931663
AMES13725,cq0009.00,3745,0.026967668
AMES13725,cq0009.00,3762,0.027090084
AMES13725,cq0009.00,3801,0.027370922
AMES13725,cq0009.00,3829,0.02757255
AMES13725,cq0009.00,3835,0.027615756
AMES13725,cq0009.00,3844,0.027680565
AMES13725,cq0009.00,3855,0.027759775
AMES13725,cq0009.00,3878,0.027925398
AMES13725,cq0009.00,3903,0.028105422
AMES13725,cq0009.00,3914,0.028184633
AMES13725,cq0009.00,3929,0.028292648
AMES13725,cq0009.00,3969,0.028580687
AMES13725,cq0009.00,3977,0.028638295
AMES13725,cq0009.00,4002,0.028818319
AMES13725,cq0009.00,4007,0.028854324
AMES13725,cq0009.00,4021,0.028955138
AMES13725,cq0009.00,4025,0.028983942
AMES13725,cq0009.00,4061,0.029243177
AMES13725,cq0009.00,4091,0.029459206
AMES13725,cq0009.00,4102,0.029538417
AMES13725,cq0009.00,4103,0.029545618
AMES13725,cq0009.00,4104,0.029552819
AMES13725,cq0009.00,4115,0.02963203
AMES13725,cq0009.00,4129,0.029732844
AMES13725,cq0009.00,4136,0.029783251
AMES13725,cq0009.00,4163,0.029977677
AMES13725,cq0009.00,4169,0.030020883
AMES13725,cq0009.00,4173,0.030049687
AMES13725,cq0009.00,4184,0.030128898
AMES13725,cq0009.00,4194,0.030200907
AMES13725,cq0009.00,4196,0.030215309
AMES13725,cq0009.00,4199,0.030236912
AMES13725,cq0009.00,4232,0.030474545
AMES13725,cq0009.00,4250,0.030604162
AMES13725,cq0009.00,4254,0.030632966
AMES13725,cq0009.00,4286,0.030863397
AMES13725,cq0009.00,4294,0.030921005
AMES13725,cq0009.00,4295,0.030928206
AMES13725,cq0009.00,4331,0.031187441
AMES13725,cq0009.00,4332,0.031194642
AMES13725,cq0009.00,4362,0.031410672
AMES13725,cq0009.00,4363,0.031417873
AMES13725,cq0009.00,4422,0.031842731
AMES13725,cq0009.00,4426,0.031871535
AMES13725,cq0009.00,4509,0.032469216
AMES13725,cq0009.00,4534,0.03264924
AMES13725,cq0009.00,4538,0.032678044
AMES13725,cq0009.00,4543,0.032714049
AMES13725,cq0009.00,4544,0.03272125
AMES13725,cq0009.00,4566,0.032879672
AMES13725,cq0009.00,4571,0.032915677
AMES13725,cq0009.00,4585,0.03301649
AMES13725,cq0009.00,4601,0.033131706
AMES13725,cq0009.00,4601,0.033131706
AMES13725,cq0009.00,4643,0.033434147
AMES13725,cq0009.00,4663,0.033578167
AMES13725,cq0009.00,4697,0.033823
AMES13725,cq0009.00,4697,0.033823
AMES13725,cq0009.00,4729,0.034053431
AMES13725,cq0009.00,4732,0.034075034
AMES13725,cq0009.00,4759,0.034269461
AMES13725,cq0009.00,4760,0.034276662
AMES13725,cq0009.00,4821,0.034715921
AMES13725,cq0009.00,4825,0.034744725
AMES13725,cq0009.00,4854,0.034953554
AMES13725,cq0009.00,4870,0.035068769
AMES13725,cq0009.00,4894,0.035241593
AMES13725,cq0009.00,5024,0.03617772
AMES13725,cq0009.00,5033,0.036242529
AMES13725,cq0009.00,5111,0.036804205
AMES13725,cq0009.00,5226,0.037632318
AMES13725,cq0009.00,5262,0.037891553
AMES13725,cq0009.00,5472,0.039403759
AMES13726,cq0010.00,2237,0.016108591
AMES13726,cq0010.00,2293,0.016511846
AMES13726,cq0010.00,2447,0.017620796
AMES13726,cq0010.00,2602,0.018736948
AMES13726,cq0010.00,2666,0.019197811
AMES13726,cq0010.00,2669,0.019219414
AMES13726,cq0010.00,3083,0.022200619
AMES13726,cq0010.00,3087,0.022229423
AMES13726,cq0010.00,3109,0.022387845
AMES13726,cq0010.00,3180,0.022899114
AMES13726,cq0010.00,3192,0.022985526
AMES13726,cq0010.00,3328,0.023964859
AMES13726,cq0010.00,3386,0.024382516
AMES13726,cq0010.00,3469,0.024980197
AMES13726,cq0010.00,3567,0.025685893
AMES13726,cq0010.00,3572,0.025721898
AMES13726,cq0010.00,3641,0.026218766
AMES13726,cq0010.00,3679,0.026492403
AMES13726,cq0010.00,3715,0.026751638
AMES13726,cq0010.00,3726,0.026830849
AMES13726,cq0010.00,3921,0.02823504
AMES13726,cq0010.00,4003,0.02882552
AMES13726,cq0010.00,4098,0.029509613
AMES13726,cq0010.00,4117,0.029646432
AMES13726,cq0010.00,4122,0.029682437
AMES13726,cq0010.00,4227,0.03043854
AMES13726,cq0010.00,4250,0.030604162
AMES13726,cq0010.00,4257,0.030654569
AMES13726,cq0010.00,4294,0.030921005
AMES13726,cq0010.00,4297,0.030942608
AMES13726,cq0010.00,4301,0.030971412
AMES13726,cq0010.00,4368,0.031453878
AMES13726,cq0010.00,4375,0.031504285
AMES13726,cq0010.00,4403,0.031705912
AMES13726,cq0010.00,4408,0.031741917
AMES13726,cq0010.00,4427,0.031878736
AMES13726,cq0010.00,4454,0.032073162
AMES13726,cq0010.00,4483,0.03228199
AMES13726,cq0010.00,4483,0.03228199
AMES13726,cq0010.00,4502,0.032418809
AMES13726,cq0010.00,4525,0.032584431
AMES13726,cq0010.00,4531,0.032627637
AMES13726,cq0010.00,4545,0.032728451
AMES13726,cq0010.00,4578,0.032966083
AMES13726,cq0010.00,4590,0.033052495
AMES13726,cq0010.00,4624,0.033297328
AMES13726,cq0010.00,4632,0.033354936
AMES13726,cq0010.00,4636,0.03338374
AMES13726,cq0010.00,4651,0.033491755
AMES13726,cq0010.00,4659,0.033549363
AMES13726,cq0010.00,4662,0.033570966
AMES13726,cq0010.00,4682,0.033714985
AMES13726,cq0010.00,4718,0.03397422
AMES13726,cq0010.00,4759,0.034269461
AMES13726,cq0010.00,4762,0.034291064
AMES13726,cq0010.00,4787,0.034471088
AMES13726,cq0010.00,4802,0.034579103
AMES13726,cq0010.00,4826,0.034751926
AMES13726,cq0010.00,4827,0.034759127
AMES13726,cq0010.00,4827,0.034759127
AMES13726,cq0010.00,4830,0.03478073
AMES13726,cq0010.00,4841,0.034859941
AMES13726,cq0010.00,4846,0.034895946
AMES13726,cq0010.00,4905,0.035320804
AMES13726,cq0010.00,4910,0.035356809
AMES13726,cq0010.00,4911,0.03536401
AMES13726,cq0010.00,4978,0.035846475
AMES13726,cq0010.00,5009,0.036069705
AMES13726,cq0010.00,5014,0.03610571
AMES13726,cq0010.00,5022,0.036163318
AMES13726,cq0010.00,5027,0.036199323
AMES13726,cq0010.00,5053,0.036386549
AMES13726,cq0010.00,5065,0.03647296
AMES13726,cq0010.00,5112,0.036811406
AMES13726,cq0010.00,5230,0.037661122
AMES13726,cq0010.00,5238,0.03771873
AMES13726,cq0010.00,5238,0.03771873
AMES13726,cq0010.00,5245,0.037769137
AMES13726,cq0010.00,5249,0.037797941
AMES13726,cq0010.00,5257,0.037855548
AMES13726,cq0010.00,5352,0.038539641
AMES13726,cq0010.00,5376,0.038712465
AMES13726,cq0010.00,5403,0.038906891
AMES13726,cq0010.00,5442,0.03918773
AMES13726,cq0010.00,5496,0.039576582
AMES13726,cq0010.00,5501,0.039612587
AMES13726,cq0010.00,5511,0.039684597
AMES13726,cq0010.00,5524,0.03977821
AMES13726,cq0010.00,5560,0.040037445
AMES13726,cq0010.00,5575,0.04014546
AMES13726,cq0010.00,5627,0.040519911
AMES13726,cq0010.00,5654,0.040714337
AMES13726,cq0010.00,5699,0.041038381
AMES13726,cq0010.00,5766,0.041520847
AMES13726,cq0010.00,5777,0.041600058
AMES13726,cq0010.00,5864,0.042226543
AMES13726,cq0010.00,5936,0.042745013
AMES13726,cq0010.00,6080,0.043781954
AMES13726,cq0010.00,6134,0.044170807
AMES13726,cq0010.00,6144,0.044242817
AMES13726,cq0010.00,6506,0.046849572
AMES13726,cq0010.00,6521,0.046957586
AMES13726,cq0010.00,8933,0.064326348
AMES13727,cq0011.00,1970,0.014185929
AMES13727,cq0011.00,2065,0.014870022
AMES13727,cq0011.00,2084,0.015006841
AMES13727,cq0011.00,2122,0.015280478
AMES13727,cq0011.00,2192,0.015784547
AMES13727,cq0011.00,2192,0.015784547
AMES13727,cq0011.00,2483,0.017880032
AMES13727,cq0011.00,2602,0.018736948
AMES13727,cq0011.00,2653,0.019104198
AMES13727,cq0011.00,2695,0.019406639
AMES13727,cq0011.00,2712,0.019529056
AMES13727,cq0011.00,2953,0.021264492
AMES13727,cq0011.00,2962,0.021329301
AMES13727,cq0011.00,3024,0.021775762
AMES13727,cq0011.00,3070,0.022107007
AMES13727,cq0011.00,3073,0.022128609
AMES13727,cq0011.00,3084,0.02220782
AMES13727,cq0011.00,3109,0.022387845
AMES13727,cq0011.00,3124,0.022495859
AMES13727,cq0011.00,3139,0.022603874
AMES13727,cq0011.00,3147,0.022661482
AMES13727,cq0011.00,3148,0.022668683
AMES13727,cq0011.00,3196,0.02301433
AMES13727,cq0011.00,3230,0.023259163
AMES13727,cq0011.00,3248,0.023388781
AMES13727,cq0011.00,3249,0.023395982
AMES13727,cq0011.00,3263,0.023496796
AMES13727,cq0011.00,3314,0.023864046
AMES13727,cq0011.00,3317,0.023885648
AMES13727,cq0011.00,3324,0.023936055
AMES13727,cq0011.00,3327,0.023957658
AMES13727,cq0011.00,3345,0.024087276
AMES13727,cq0011.00,3381,0.024346511
AMES13727,cq0011.00,3401,0.024490531
AMES13727,cq0011.00,3406,0.024526536
AMES13727,cq0011.00,3421,0.02463455
AMES13727,cq0011.00,3456,0.024886585
AMES13727,cq0011.00,3477,0.025037805
AMES13727,cq0011.00,3478,0.025045006
AMES13727,cq0011.00,3499,0.025196227
AMES13727,cq0011.00,3503,0.025225031
AMES13727,cq0011.00,3508,0.025261036
AMES13727,cq0011.00,3520,0.025347447
AMES13727,cq0011.00,3529,0.025412256
AMES13727,cq0011.00,3537,0.025469864
AMES13727,cq0011.00,3543,0.02551307
AMES13727,cq0011.00,3545,0.025527472
AMES13727,cq0011.00,3554,0.025592281
AMES13727,cq0011.00,3609,0.025988334
